sample_id,split,npz_file,npz_index,task,label,label_name,x,y,x_norm,y_norm,position_bin,shape_id
position_test_iid_00351,position_test_iid,position_test_iid.npz,351,absolute_position,9,position_bin_9,13,16,-0.161290,0.032258,9,0
position_test_iid_00352,position_test_iid,position_test_iid.npz,352,absolute_position,9,position_bin_9,14,20,-0.096774,0.290323,9,0
position_test_iid_00353,position_test_iid,position_test_iid.npz,353,absolute_position,9,position_bin_9,15,23,-0.032258,0.483871,9,0
position_test_iid_00354,position_test_iid,position_test_iid.npz,354,absolute_position,9,position_bin_9,13,18,-0.161290,0.161290,9,0
position_test_iid_00355,position_test_iid,position_test_iid.npz,355,absolute_position,9,position_bin_9,14,18,-0.096774,0.161290,9,0
position_test_iid_00356,position_test_iid,position_test_iid.npz,356,absolute_position,9,position_bin_9,15,21,-0.032258,0.354839,9,0
position_test_iid_00357,position_test_iid,position_test_iid.npz,357,absolute_position,9,position_bin_9,12,22,-0.225806,0.419355,9,0
position_test_iid_00358,position_test_iid,position_test_iid.npz,358,absolute_position,9,position_bin_9,9,17,-0.419355,0.096774,9,0
position_test_iid_00359,position_test_iid,position_test_iid.npz,359,absolute_position,9,position_bin_9,11,18,-0.290323,0.161290,9,0
position_test_iid_00360,position_test_iid,position_test_iid.npz,360,absolute_position,10,position_bin_10,21,21,0.354839,0.354839,10,0
position_test_iid_00361,position_test_iid,position_test_iid.npz,361,absolute_position,10,position_bin_10,20,19,0.290323,0.225806,10,0
position_test_iid_00362,position_test_iid,position_test_iid.npz,362,absolute_position,10,position_bin_10,18,16,0.161290,0.032258,10,0
position_test_iid_00363,position_test_iid,position_test_iid.npz,363,absolute_position,10,position_bin_10,20,23,0.290323,0.483871,10,0
position_test_iid_00364,position_test_iid,position_test_iid.npz,364,absolute_position,10,position_bin_10,16,16,0.032258,0.032258,10,0
position_test_iid_00365,position_test_iid,position_test_iid.npz,365,absolute_position,10,position_bin_10,23,22,0.483871,0.419355,10,0
position_test_iid_00366,position_test_iid,position_test_iid.npz,366,absolute_position,10,position_bin_10,16,22,0.032258,0.419355,10,0
position_test_iid_00367,position_test_iid,position_test_iid.npz,367,absolute_position,10,position_bin_10,22,18,0.419355,0.161290,10,0
position_test_iid_00368,position_test_iid,position_test_iid.npz,368,absolute_position,10,position_bin_10,22,21,0.419355,0.354839,10,0
position_test_iid_00369,position_test_iid,position_test_iid.npz,369,absolute_position,10,position_bin_10,20,18,0.290323,0.161290,10,0
position_test_iid_00370,position_test_iid,position_test_iid.npz,370,absolute_position,10,position_bin_10,20,23,0.290323,0.483871,10,0
position_test_iid_00371,position_test_iid,position_test_iid.npz,371,absolute_position,10,position_bin_10,19,19,0.225806,0.225806,10,0
position_test_iid_00372,position_test_iid,position_test_iid.npz,372,absolute_position,10,position_bin_10,18,18,0.161290,0.161290,10,0
position_test_iid_00373,position_test_iid,position_test_iid.npz,373,absolute_position,10,position_bin_10,19,19,0.225806,0.225806,10,0
position_test_iid_00374,position_test_iid,position_test_iid.npz,374,absolute_position,10,position_bin_10,20,21,0.290323,0.354839,10,0
position_test_iid_00375,position_test_iid,position_test_iid.npz,375,absolute_position,10,position_bin_10,21,17,0.354839,0.096774,10,0
position_test_iid_00376,position_test_iid,position_test_iid.npz,376,absolute_position,10,position_bin_10,23,21,0.483871,0.354839,10,0
position_test_iid_00377,position_test_iid,position_test_iid.npz,377,absolute_position,10,position_bin_10,22,20,0.419355,0.290323,10,0
position_test_iid_00378,position_test_iid,position_test_iid.npz,378,absolute_position,10,position_bin_10,17,21,0.096774,0.354839,10,0
position_test_iid_00379,position_test_iid,position_test_iid.npz,379,absolute_position,10,position_bin_10,17,22,0.096774,0.419355,10,0
position_test_iid_00380,position_test_iid,position_test_iid.npz,380,absolute_position,10,position_bin_10,17,23,0.096774,0.483871,10,0
position_test_iid_00381,position_test_iid,position_test_iid.npz,381,absolute_position,10,position_bin_10,16,21,0.032258,0.354839,10,0
position_test_iid_00382,position_test_iid,position_test_iid.npz,382,absolute_position,10,position_bin_10,18,19,0.161290,0.225806,10,0
position_test_iid_00383,position_test_iid,position_test_iid.npz,383,absolute_position,10,position_bin_10,22,18,0.419355,0.161290,10,0
position_test_iid_00384,position_test_iid,position_test_iid.npz,384,absolute_position,10,position_bin_10,17,21,0.096774,0.354839,10,0
position_test_iid_00385,position_test_iid,position_test_iid.npz,385,absolute_position,10,position_bin_10,17,16,0.096774,0.032258,10,0
position_test_iid_00386,position_test_iid,position_test_iid.npz,386,absolute_position,10,position_bin_10,22,18,0.419355,0.161290,10,0
position_test_iid_00387,position_test_iid,position_test_iid.npz,387,absolute_position,10,position_bin_10,18,18,0.161290,0.161290,10,0
position_test_iid_00388,position_test_iid,position_test_iid.npz,388,absolute_position,10,position_bin_10,20,16,0.290323,0.032258,10,0
position_test_iid_00389,position_test_iid,position_test_iid.npz,389,absolute_position,10,position_bin_10,17,20,0.096774,0.290323,10,0
position_test_iid_00390,position_test_iid,position_test_iid.npz,390,absolute_position,10,position_bin_10,16,18,0.032258,0.161290,10,0
position_test_iid_00391,position_test_iid,position_test_iid.npz,391,absolute_position,10,position_bin_10,23,22,0.483871,0.419355,10,0
position_test_iid_00392,position_test_iid,position_test_iid.npz,392,absolute_position,10,position_bin_10,23,18,0.483871,0.161290,10,0
position_test_iid_00393,position_test_iid,position_test_iid.npz,393,absolute_position,10,position_bin_10,18,21,0.161290,0.354839,10,0
position_test_iid_00394,position_test_iid,position_test_iid.npz,394,absolute_position,10,position_bin_10,18,20,0.161290,0.290323,10,0
position_test_iid_00395,position_test_iid,position_test_iid.npz,395,absolute_position,10,position_bin_10,23,17,0.483871,0.096774,10,0
position_test_iid_00396,position_test_iid,position_test_iid.npz,396,absolute_position,11,position_bin_11,27,18,0.741935,0.161290,11,0
position_test_iid_00397,position_test_iid,position_test_iid.npz,397,absolute_position,11,position_bin_11,24,17,0.548387,0.096774,11,0
position_test_iid_00398,position_test_iid,position_test_iid.npz,398,absolute_position,11,position_bin_11,24,23,0.548387,0.483871,11,0
position_test_iid_00399,position_test_iid,position_test_iid.npz,399,absolute_position,11,position_bin_11,29,21,0.870968,0.354839,11,0
position_test_iid_00400,position_test_iid,position_test_iid.npz,400,absolute_position,11,position_bin_11,27,23,0.741935,0.483871,11,0
position_test_iid_00401,position_test_iid,position_test_iid.npz,401,absolute_position,11,position_bin_11,24,18,0.548387,0.161290,11,0
position_test_iid_00402,position_test_iid,position_test_iid.npz,402,absolute_position,11,position_bin_11,27,16,0.741935,0.032258,11,0
position_test_iid_00403,position_test_iid,position_test_iid.npz,403,absolute_position,11,position_bin_11,27,18,0.741935,0.161290,11,0
position_test_iid_00404,position_test_iid,position_test_iid.npz,404,absolute_position,11,position_bin_11,24,16,0.548387,0.032258,11,0
position_test_iid_00405,position_test_iid,position_test_iid.npz,405,absolute_position,11,position_bin_11,28,21,0.806452,0.354839,11,0
position_test_iid_00406,position_test_iid,position_test_iid.npz,406,absolute_position,11,position_bin_11,25,20,0.612903,0.290323,11,0
position_test_iid_00407,position_test_iid,position_test_iid.npz,407,absolute_position,11,position_bin_11,26,22,0.677419,0.419355,11,0
position_test_iid_00408,position_test_iid,position_test_iid.npz,408,absolute_position,11,position_bin_11,27,20,0.741935,0.290323,11,0
position_test_iid_00409,position_test_iid,position_test_iid.npz,409,absolute_position,11,position_bin_11,28,23,0.806452,0.483871,11,0
position_test_iid_00410,position_test_iid,position_test_iid.npz,410,absolute_position,11,position_bin_11,26,21,0.677419,0.354839,11,0
position_test_iid_00411,position_test_iid,position_test_iid.npz,411,absolute_position,11,position_bin_11,27,20,0.741935,0.290323,11,0
position_test_iid_00412,position_test_iid,position_test_iid.npz,412,absolute_position,11,position_bin_11,29,18,0.870968,0.161290,11,0
position_test_iid_00413,position_test_iid,position_test_iid.npz,413,absolute_position,11,position_bin_11,25,23,0.612903,0.483871,11,0
position_test_iid_00414,position_test_iid,position_test_iid.npz,414,absolute_position,11,position_bin_11,27,19,0.741935,0.225806,11,0
position_test_iid_00415,position_test_iid,position_test_iid.npz,415,absolute_position,11,position_bin_11,29,17,0.870968,0.096774,11,0
position_test_iid_00416,position_test_iid,position_test_iid.npz,416,absolute_position,11,position_bin_11,24,18,0.548387,0.161290,11,0
position_test_iid_00417,position_test_iid,position_test_iid.npz,417,absolute_position,11,position_bin_11,28,23,0.806452,0.483871,11,0
position_test_iid_00418,position_test_iid,position_test_iid.npz,418,absolute_position,11,position_bin_11,25,19,0.612903,0.225806,11,0
position_test_iid_00419,position_test_iid,position_test_iid.npz,419,absolute_position,11,position_bin_11,24,16,0.548387,0.032258,11,0
position_test_iid_00420,position_test_iid,position_test_iid.npz,420,absolute_position,11,position_bin_11,28,22,0.806452,0.419355,11,0
position_test_iid_00421,position_test_iid,position_test_iid.npz,421,absolute_position,11,position_bin_11,25,21,0.612903,0.354839,11,0
position_test_iid_00422,position_test_iid,position_test_iid.npz,422,absolute_position,11,position_bin_11,24,19,0.548387,0.225806,11,0
position_test_iid_00423,position_test_iid,position_test_iid.npz,423,absolute_position,11,position_bin_11,29,21,0.870968,0.354839,11,0
position_test_iid_00424,position_test_iid,position_test_iid.npz,424,absolute_position,11,position_bin_11,24,21,0.548387,0.354839,11,0
position_test_iid_00425,position_test_iid,position_test_iid.npz,425,absolute_position,11,position_bin_11,29,19,0.870968,0.225806,11,0
position_test_iid_00426,position_test_iid,position_test_iid.npz,426,absolute_position,11,position_bin_11,25,19,0.612903,0.225806,11,0
position_test_iid_00427,position_test_iid,position_test_iid.npz,427,absolute_position,11,position_bin_11,29,17,0.870968,0.096774,11,0
position_test_iid_00428,position_test_iid,position_test_iid.npz,428,absolute_position,11,position_bin_11,26,18,0.677419,0.161290,11,0
position_test_iid_00429,position_test_iid,position_test_iid.npz,429,absolute_position,11,position_bin_11,24,22,0.548387,0.419355,11,0
position_test_iid_00430,position_test_iid,position_test_iid.npz,430,absolute_position,11,position_bin_11,25,22,0.612903,0.419355,11,0
position_test_iid_00431,position_test_iid,position_test_iid.npz,431,absolute_position,11,position_bin_11,27,18,0.741935,0.161290,11,0
position_test_iid_00432,position_test_iid,position_test_iid.npz,432,absolute_position,12,position_bin_12,4,24,-0.741935,0.548387,12,0
position_test_iid_00433,position_test_iid,position_test_iid.npz,433,absolute_position,12,position_bin_12,7,25,-0.548387,0.612903,12,0
position_test_iid_00434,position_test_iid,position_test_iid.npz,434,absolute_position,12,position_bin_12,6,26,-0.612903,0.677419,12,0
position_test_iid_00435,position_test_iid,position_test_iid.npz,435,absolute_position,12,position_bin_12,5,28,-0.677419,0.806452,12,0
position_test_iid_00436,position_test_iid,position_test_iid.npz,436,absolute_position,12,position_bin_12,2,29,-0.870968,0.870968,12,0
position_test_iid_00437,position_test_iid,position_test_iid.npz,437,absolute_position,12,position_bin_12,6,29,-0.612903,0.870968,12,0
position_test_iid_00438,position_test_iid,position_test_iid.npz,438,absolute_position,12,position_bin_12,7,24,-0.548387,0.548387,12,0
position_test_iid_00439,position_test_iid,position_test_iid.npz,439,absolute_position,12,position_bin_12,4,24,-0.741935,0.548387,12,0
position_test_iid_00440,position_test_iid,position_test_iid.npz,440,absolute_position,12,position_bin_12,5,25,-0.677419,0.612903,12,0
position_test_iid_00441,position_test_iid,position_test_iid.npz,441,absolute_position,12,position_bin_12,6,25,-0.612903,0.612903,12,0
position_test_iid_00442,position_test_iid,position_test_iid.npz,442,absolute_position,12,position_bin_12,2,29,-0.870968,0.870968,12,0
position_test_iid_00443,position_test_iid,position_test_iid.npz,443,absolute_position,12,position_bin_12,7,28,-0.548387,0.806452,12,0
position_test_iid_00444,position_test_iid,position_test_iid.npz,444,absolute_position,12,position_bin_12,2,24,-0.870968,0.548387,12,0
position_test_iid_00445,position_test_iid,position_test_iid.npz,445,absolute_position,12,position_bin_12,3,27,-0.806452,0.741935,12,0
position_test_iid_00446,position_test_iid,position_test_iid.npz,446,absolute_position,12,position_bin_12,5,24,-0.677419,0.548387,12,0
position_test_iid_00447,position_test_iid,position_test_iid.npz,447,absolute_position,12,position_bin_12,6,29,-0.612903,0.870968,12,0
position_test_iid_00448,position_test_iid,position_test_iid.npz,448,absolute_position,12,position_bin_12,7,26,-0.548387,0.677419,12,0
position_test_iid_00449,position_test_iid,position_test_iid.npz,449,absolute_position,12,position_bin_12,6,24,-0.612903,0.548387,12,0
position_test_iid_00450,position_test_iid,position_test_iid.npz,450,absolute_position,12,position_bin_12,7,29,-0.548387,0.870968,12,0
position_test_iid_00451,position_test_iid,position_test_iid.npz,451,absolute_position,12,position_bin_12,4,27,-0.741935,0.741935,12,0
position_test_iid_00452,position_test_iid,position_test_iid.npz,452,absolute_position,12,position_bin_12,6,29,-0.612903,0.870968,12,0
position_test_iid_00453,position_test_iid,position_test_iid.npz,453,absolute_position,12,position_bin_12,6,27,-0.612903,0.741935,12,0
position_test_iid_00454,position_test_iid,position_test_iid.npz,454,absolute_position,12,position_bin_12,7,25,-0.548387,0.612903,12,0
position_test_iid_00455,position_test_iid,position_test_iid.npz,455,absolute_position,12,position_bin_12,2,24,-0.870968,0.548387,12,0
position_test_iid_00456,position_test_iid,position_test_iid.npz,456,absolute_position,12,position_bin_12,5,24,-0.677419,0.548387,12,0
position_test_iid_00457,position_test_iid,position_test_iid.npz,457,absolute_position,12,position_bin_12,3,25,-0.806452,0.612903,12,0
position_test_iid_00458,position_test_iid,position_test_iid.npz,458,absolute_position,12,position_bin_12,2,27,-0.870968,0.741935,12,0
position_test_iid_00459,position_test_iid,position_test_iid.npz,459,absolute_position,12,position_bin_12,2,25,-0.870968,0.612903,12,0
position_test_iid_00460,position_test_iid,position_test_iid.npz,460,absolute_position,12,position_bin_12,3,29,-0.806452,0.870968,12,0
position_test_iid_00461,position_test_iid,position_test_iid.npz,461,absolute_position,12,position_bin_12,4,26,-0.741935,0.677419,12,0
position_test_iid_00462,position_test_iid,position_test_iid.npz,462,absolute_position,12,position_bin_12,6,29,-0.612903,0.870968,12,0
position_test_iid_00463,position_test_iid,position_test_iid.npz,463,absolute_position,12,position_bin_12,3,24,-0.806452,0.548387,12,0
position_test_iid_00464,position_test_iid,position_test_iid.npz,464,absolute_position,12,position_bin_12,5,26,-0.677419,0.677419,12,0
position_test_iid_00465,position_test_iid,position_test_iid.npz,465,absolute_position,12,position_bin_12,6,29,-0.612903,0.870968,12,0
position_test_iid_00466,position_test_iid,position_test_iid.npz,466,absolute_position,12,position_bin_12,7,28,-0.548387,0.806452,12,0
position_test_iid_00467,position_test_iid,position_test_iid.npz,467,absolute_position,12,position_bin_12,5,27,-0.677419,0.741935,12,0
position_test_iid_00468,position_test_iid,position_test_iid.npz,468,absolute_position,13,position_bin_13,11,29,-0.290323,0.870968,13,0
position_test_iid_00469,position_test_iid,position_test_iid.npz,469,absolute_position,13,position_bin_13,12,29,-0.225806,0.870968,13,0
position_test_iid_00470,position_test_iid,position_test_iid.npz,470,absolute_position,13,position_bin_13,14,27,-0.096774,0.741935,13,0
position_test_iid_00471,position_test_iid,position_test_iid.npz,471,absolute_position,13,position_bin_13,9,28,-0.419355,0.806452,13,0
position_test_iid_00472,position_test_iid,position_test_iid.npz,472,absolute_position,13,position_bin_13,9,25,-0.419355,0.612903,13,0
position_test_iid_00473,position_test_iid,position_test_iid.npz,473,absolute_position,13,position_bin_13,9,26,-0.419355,0.677419,13,0
position_test_iid_00474,position_test_iid,position_test_iid.npz,474,absolute_position,13,position_bin_13,8,28,-0.483871,0.806452,13,0
position_test_iid_00475,position_test_iid,position_test_iid.npz,475,absolute_position,13,position_bin_13,10,29,-0.354839,0.870968,13,0
position_test_iid_00476,position_test_iid,position_test_iid.npz,476,absolute_position,13,position_bin_13,14,27,-0.096774,0.741935,13,0
position_test_iid_00477,position_test_iid,position_test_iid.npz,477,absolute_position,13,position_bin_13,12,27,-0.225806,0.741935,13,0
position_test_iid_00478,position_test_iid,position_test_iid.npz,478,absolute_position,13,position_bin_13,9,27,-0.419355,0.741935,13,0
position_test_iid_00479,position_test_iid,position_test_iid.npz,479,absolute_position,13,position_bin_13,10,27,-0.354839,0.741935,13,0
position_test_iid_00480,position_test_iid,position_test_iid.npz,480,absolute_position,13,position_bin_13,13,29,-0.161290,0.870968,13,0
position_test_iid_00481,position_test_iid,position_test_iid.npz,481,absolute_position,13,position_bin_13,15,28,-0.032258,0.806452,13,0
position_test_iid_00482,position_test_iid,position_test_iid.npz,482,absolute_position,13,position_bin_13,10,26,-0.354839,0.677419,13,0
position_test_iid_00483,position_test_iid,position_test_iid.npz,483,absolute_position,13,position_bin_13,14,26,-0.096774,0.677419,13,0
position_test_iid_00484,position_test_iid,position_test_iid.npz,484,absolute_position,13,position_bin_13,10,27,-0.354839,0.741935,13,0
position_test_iid_00485,position_test_iid,position_test_iid.npz,485,absolute_position,13,position_bin_13,14,26,-0.096774,0.677419,13,0
position_test_iid_00486,position_test_iid,position_test_iid.npz,486,absolute_position,13,position_bin_13,8,24,-0.483871,0.548387,13,0
position_test_iid_00487,position_test_iid,position_test_iid.npz,487,absolute_position,13,position_bin_13,10,26,-0.354839,0.677419,13,0
position_test_iid_00488,position_test_iid,position_test_iid.npz,488,absolute_position,13,position_bin_13,12,26,-0.225806,0.677419,13,0
position_test_iid_00489,position_test_iid,position_test_iid.npz,489,absolute_position,13,position_bin_13,11,29,-0.290323,0.870968,13,0
position_test_iid_00490,position_test_iid,position_test_iid.npz,490,absolute_position,13,position_bin_13,8,25,-0.483871,0.612903,13,0
position_test_iid_00491,position_test_iid,position_test_iid.npz,491,absolute_position,13,position_bin_13,8,28,-0.483871,0.806452,13,0
position_test_iid_00492,position_test_iid,position_test_iid.npz,492,absolute_position,13,position_bin_13,12,28,-0.225806,0.806452,13,0
position_test_iid_00493,position_test_iid,position_test_iid.npz,493,absolute_position,13,position_bin_13,13,26,-0.161290,0.677419,13,0
position_test_iid_00494,position_test_iid,position_test_iid.npz,494,absolute_position,13,position_bin_13,15,28,-0.032258,0.806452,13,0
position_test_iid_00495,position_test_iid,position_test_iid.npz,495,absolute_position,13,position_bin_13,12,28,-0.225806,0.806452,13,0
position_test_iid_00496,position_test_iid,position_test_iid.npz,496,absolute_position,13,position_bin_13,14,26,-0.096774,0.677419,13,0
position_test_iid_00497,position_test_iid,position_test_iid.npz,497,absolute_position,13,position_bin_13,11,26,-0.290323,0.677419,13,0
position_test_iid_00498,position_test_iid,position_test_iid.npz,498,absolute_position,13,position_bin_13,15,28,-0.032258,0.806452,13,0
position_test_iid_00499,position_test_iid,position_test_iid.npz,499,absolute_position,13,position_bin_13,12,25,-0.225806,0.612903,13,0
position_test_iid_00500,position_test_iid,position_test_iid.npz,500,absolute_position,13,position_bin_13,12,26,-0.225806,0.677419,13,0
position_test_iid_00501,position_test_iid,position_test_iid.npz,501,absolute_position,13,position_bin_13,13,29,-0.161290,0.870968,13,0
position_test_iid_00502,position_test_iid,position_test_iid.npz,502,absolute_position,13,position_bin_13,14,24,-0.096774,0.548387,13,0
position_test_iid_00503,position_test_iid,position_test_iid.npz,503,absolute_position,13,position_bin_13,15,26,-0.032258,0.677419,13,0
position_test_iid_00504,position_test_iid,position_test_iid.npz,504,absolute_position,14,position_bin_14,19,29,0.225806,0.870968,14,0
position_test_iid_00505,position_test_iid,position_test_iid.npz,505,absolute_position,14,position_bin_14,17,25,0.096774,0.612903,14,0
position_test_iid_00506,position_test_iid,position_test_iid.npz,506,absolute_position,14,position_bin_14,18,28,0.161290,0.806452,14,0
position_test_iid_00507,position_test_iid,position_test_iid.npz,507,absolute_position,14,position_bin_14,17,29,0.096774,0.870968,14,0
position_test_iid_00508,position_test_iid,position_test_iid.npz,508,absolute_position,14,position_bin_14,16,25,0.032258,0.612903,14,0
position_test_iid_00509,position_test_iid,position_test_iid.npz,509,absolute_position,14,position_bin_14,20,29,0.290323,0.870968,14,0
position_test_iid_00510,position_test_iid,position_test_iid.npz,510,absolute_position,14,position_bin_14,22,26,0.419355,0.677419,14,0
position_test_iid_00511,position_test_iid,position_test_iid.npz,511,absolute_position,14,position_bin_14,19,29,0.225806,0.870968,14,0
position_test_iid_00512,position_test_iid,position_test_iid.npz,512,absolute_position,14,position_bin_14,21,25,0.354839,0.612903,14,0
position_test_iid_00513,position_test_iid,position_test_iid.npz,513,absolute_position,14,position_bin_14,19,27,0.225806,0.741935,14,0
position_test_iid_00514,position_test_iid,position_test_iid.npz,514,absolute_position,14,position_bin_14,23,29,0.483871,0.870968,14,0
position_test_iid_00515,position_test_iid,position_test_iid.npz,515,absolute_position,14,position_bin_14,17,27,0.096774,0.741935,14,0
position_test_iid_00516,position_test_iid,position_test_iid.npz,516,absolute_position,14,position_bin_14,20,29,0.290323,0.870968,14,0
position_test_iid_00517,position_test_iid,position_test_iid.npz,517,absolute_position,14,position_bin_14,20,27,0.290323,0.741935,14,0
position_test_iid_00518,position_test_iid,position_test_iid.npz,518,absolute_position,14,position_bin_14,22,26,0.419355,0.677419,14,0
position_test_iid_00519,position_test_iid,position_test_iid.npz,519,absolute_position,14,position_bin_14,17,29,0.096774,0.870968,14,0
position_test_iid_00520,position_test_iid,position_test_iid.npz,520,absolute_position,14,position_bin_14,16,27,0.032258,0.741935,14,0
position_test_iid_00521,position_test_iid,position_test_iid.npz,521,absolute_position,14,position_bin_14,18,28,0.161290,0.806452,14,0
position_test_iid_00522,position_test_iid,position_test_iid.npz,522,absolute_position,14,position_bin_14,23,27,0.483871,0.741935,14,0
position_test_iid_00523,position_test_iid,position_test_iid.npz,523,absolute_position,14,position_bin_14,20,26,0.290323,0.677419,14,0
position_test_iid_00524,position_test_iid,position_test_iid.npz,524,absolute_position,14,position_bin_14,17,29,0.096774,0.870968,14,0
position_test_iid_00525,position_test_iid,position_test_iid.npz,525,absolute_position,14,position_bin_14,23,29,0.483871,0.870968,14,0
position_test_iid_00526,position_test_iid,position_test_iid.npz,526,absolute_position,14,position_bin_14,22,26,0.419355,0.677419,14,0
position_test_iid_00527,position_test_iid,position_test_iid.npz,527,absolute_position,14,position_bin_14,21,24,0.354839,0.548387,14,0
position_test_iid_00528,position_test_iid,position_test_iid.npz,528,absolute_position,14,position_bin_14,17,29,0.096774,0.870968,14,0
position_test_iid_00529,position_test_iid,position_test_iid.npz,529,absolute_position,14,position_bin_14,17,28,0.096774,0.806452,14,0
position_test_iid_00530,position_test_iid,position_test_iid.npz,530,absolute_position,14,position_bin_14,19,27,0.225806,0.741935,14,0
position_test_iid_00531,position_test_iid,position_test_iid.npz,531,absolute_position,14,position_bin_14,23,27,0.483871,0.741935,14,0
position_test_iid_00532,position_test_iid,position_test_iid.npz,532,absolute_position,14,position_bin_14,17,28,0.096774,0.806452,14,0
position_test_iid_00533,position_test_iid,position_test_iid.npz,533,absolute_position,14,position_bin_14,23,26,0.483871,0.677419,14,0
position_test_iid_00534,position_test_iid,position_test_iid.npz,534,absolute_position,14,position_bin_14,19,25,0.225806,0.612903,14,0
position_test_iid_00535,position_test_iid,position_test_iid.npz,535,absolute_position,14,position_bin_14,21,28,0.354839,0.806452,14,0
position_test_iid_00536,position_test_iid,position_test_iid.npz,536,absolute_position,14,position_bin_14,23,28,0.483871,0.806452,14,0
position_test_iid_00537,position_test_iid,position_test_iid.npz,537,absolute_position,14,position_bin_14,18,25,0.161290,0.612903,14,0
position_test_iid_00538,position_test_iid,position_test_iid.npz,538,absolute_position,14,position_bin_14,17,27,0.096774,0.741935,14,0
position_test_iid_00539,position_test_iid,position_test_iid.npz,539,absolute_position,14,position_bin_14,19,26,0.225806,0.677419,14,0
position_test_iid_00540,position_test_iid,position_test_iid.npz,540,absolute_position,15,position_bin_15,26,27,0.677419,0.741935,15,0
position_test_iid_00541,position_test_iid,position_test_iid.npz,541,absolute_position,15,position_bin_15,27,28,0.741935,0.806452,15,0
position_test_iid_00542,position_test_iid,position_test_iid.npz,542,absolute_position,15,position_bin_15,28,26,0.806452,0.677419,15,0
position_test_iid_00543,position_test_iid,position_test_iid.npz,543,absolute_position,15,position_bin_15,27,26,0.741935,0.677419,15,0
position_test_iid_00544,position_test_iid,position_test_iid.npz,544,absolute_position,15,position_bin_15,28,27,0.806452,0.741935,15,0
position_test_iid_00545,position_test_iid,position_test_iid.npz,545,absolute_position,15,position_bin_15,28,29,0.806452,0.870968,15,0
position_test_iid_00546,position_test_iid,position_test_iid.npz,546,absolute_position,15,position_bin_15,27,24,0.741935,0.548387,15,0
position_test_iid_00547,position_test_iid,position_test_iid.npz,547,absolute_position,15,position_bin_15,29,24,0.870968,0.548387,15,0
position_test_iid_00548,position_test_iid,position_test_iid.npz,548,absolute_position,15,position_bin_15,28,27,0.806452,0.741935,15,0
position_test_iid_00549,position_test_iid,position_test_iid.npz,549,absolute_position,15,position_bin_15,27,26,0.741935,0.677419,15,0
position_test_iid_00550,position_test_iid,position_test_iid.npz,550,absolute_position,15,position_bin_15,26,24,0.677419,0.548387,15,0
position_test_iid_00551,position_test_iid,position_test_iid.npz,551,absolute_position,15,position_bin_15,24,26,0.548387,0.677419,15,0
position_test_iid_00552,position_test_iid,position_test_iid.npz,552,absolute_position,15,position_bin_15,25,24,0.612903,0.548387,15,0
position_test_iid_00553,position_test_iid,position_test_iid.npz,553,absolute_position,15,position_bin_15,29,25,0.870968,0.612903,15,0
position_test_iid_00554,position_test_iid,position_test_iid.npz,554,absolute_position,15,position_bin_15,24,29,0.548387,0.870968,15,0
position_test_iid_00555,position_test_iid,position_test_iid.npz,555,absolute_position,15,position_bin_15,28,24,0.806452,0.548387,15,0
position_test_iid_00556,position_test_iid,position_test_iid.npz,556,absolute_position,15,position_bin_15,24,27,0.548387,0.741935,15,0
position_test_iid_00557,position_test_iid,position_test_iid.npz,557,absolute_position,15,position_bin_15,25,24,0.612903,0.548387,15,0
position_test_iid_00558,position_test_iid,position_test_iid.npz,558,absolute_position,15,position_bin_15,26,28,0.677419,0.806452,15,0
position_test_iid_00559,position_test_iid,position_test_iid.npz,559,absolute_position,15,position_bin_15,28,27,0.806452,0.741935,15,0
position_test_iid_00560,position_test_iid,position_test_iid.npz,560,absolute_position,15,position_bin_15,24,25,0.548387,0.612903,15,0
position_test_iid_00561,position_test_iid,position_test_iid.npz,561,absolute_position,15,position_bin_15,26,29,0.677419,0.870968,15,0
position_test_iid_00562,position_test_iid,position_test_iid.npz,562,absolute_position,15,position_bin_15,29,26,0.870968,0.677419,15,0
position_test_iid_00563,position_test_iid,position_test_iid.npz,563,absolute_position,15,position_bin_15,27,29,0.741935,0.870968,15,0
position_test_iid_00564,position_test_iid,position_test_iid.npz,564,absolute_position,15,position_bin_15,26,24,0.677419,0.548387,15,0
position_test_iid_00565,position_test_iid,position_test_iid.npz,565,absolute_position,15,position_bin_15,24,28,0.548387,0.806452,15,0
position_test_iid_00566,position_test_iid,position_test_iid.npz,566,absolute_position,15,position_bin_15,24,29,0.548387,0.870968,15,0
position_test_iid_00567,position_test_iid,position_test_iid.npz,567,absolute_position,15,position_bin_15,26,26,0.677419,0.677419,15,0
position_test_iid_00568,position_test_iid,position_test_iid.npz,568,absolute_position,15,position_bin_15,24,24,0.548387,0.548387,15,0
position_test_iid_00569,position_test_iid,position_test_iid.npz,569,absolute_position,15,position_bin_15,25,27,0.612903,0.741935,15,0
position_test_iid_00570,position_test_iid,position_test_iid.npz,570,absolute_position,15,position_bin_15,26,25,0.677419,0.612903,15,0
position_test_iid_00571,position_test_iid,position_test_iid.npz,571,absolute_position,15,position_bin_15,29,29,0.870968,0.870968,15,0
position_test_iid_00572,position_test_iid,position_test_iid.npz,572,absolute_position,15,position_bin_15,26,25,0.677419,0.612903,15,0
position_test_iid_00573,position_test_iid,position_test_iid.npz,573,absolute_position,15,position_bin_15,29,26,0.870968,0.677419,15,0
